CHANGE_ID,REPORT_DATE,DATE_CLOSED,REPORTER,REQUEST,TABLES_AFFECTED,CODES_AFFECTED,COMMENT,ACTION
200529,3-6-2005,13-6-2005,Oscar van Vlijmen,Correct Lambert azimuthal equal area reverse formula.,,9820,,For method 9820 corrected equations for C. Also simplified equation for qp.
2005341,22-7-2005,22-7-2005,Dardo D Kleiner; US Naval Research Laboratory,Correct California SPCS parameter.,,,,Advised correspondent.
200539,12-8-2005,9-9-2005,Norm Berls; Geoquest,Improve Lambert Conic Near-Conformal reverse formula.,NaN,9817,,"Changed equation for r' from ""(E –  FE) / sin(theta‘)"" to ""+/- {(E –  FE)^2 + [rO –  (N –  FN)]}^2}^0.5, taking the sign of latO""."
200552,21-9-2005,7-4-2006,Jaw-Fang Chen,Add CRSs for Alaska Aleutian Islands.,,,,"For Area codes 2000, 2116 and 2118, added ""US Alaska"" to area of use. For areas 2133-36, revised north and south bounding latitudes (to include EEZ). For area 2412, in description changed ""excluding Aleutian Islands"" to ""mainland"". Added Areas 3372-75, projCRSs 3370-73, 26701-02 and 26901-02."
200554,28-9-2005,2-2-2006,Simon Atkinson; Papuan Oil Search,Variant reference in Oman PSD93 transformations.,,,,Advised correspondent.
200559,23-10-2005,2-11-2005,Maciej Sieczka; Wroclaw University,Correct Poland data.,,,,"Deprecated proj 18281 and projCRS 2171. Added replacement proj 18280 and projCRS 3120. Added naming system 9314 and alias to projCRSs 2172-2180. Added proj 18286, projCRSs 3328-35. For areas 1792 and 1793 (used by projCRSs 2493-94 and 28403-04), deleted reference to Poland. For area 2068 (used by projCRS 32635), added Poland. For transformation 1644, added remarks ""Parameter values given to greater precision but to no better accuracy in GUGiK Technical Instruction G-2, Warsaw 2001""."
200579,15-12-2005,15-12-2005,Jim Dunn,Correct New Zealand transformation.,,1567,,Notified correspondent.
20062,6-12-2005,7-4-2006,Stefan Horvatin; softelec GmbH,Correct typographic errors in GN7-2,,,,"For method 9809, corrected formula for w. For method 9820, changed example. For method 9822, corrected formulae for alpha. For method 9832, corrected formula for c."
200626,17-3-2006,7-4-2006,Darren Aklestad; Schlumberger,Resolve inconsistency in unit factors and remarks,,,,"For units 9050-53, in remarks changed conversion factor from 0.9144392 to 0.9143992."
200627,29-3-2006,7-4-2006,Reino Ruotsalainen; NLS,Add Finland kkj data,,,,"For area 1536, changed western limit to 19deg 30min E. For area 1539, changed eastern limit to 28deg 30min E. For datum 6123, corrected name and alias (deleted spaces). Added area 3385, proj 18180 and 18205, projCRSs 3386-87."
200654,6-7-2006,9-1-2007,Phil Summerfield; ExxonMobil,Review reporting of area of use of obsolete WGS,,,,"Added area 3464-65. For projCRSs 32433 and 32434, changed area from 1937 and 1939 respectively to 3464 and 3465 respectively. For area 1065, changed east bounding longitude from 24.02 to 24 deg."
200667,2-8-2006,29-5-2007,Harley Parks; usi-hawaii,Add US Hawaii State Plane in feet.,,1548,,"Added proj 15138 and projCRS 3759-60. For area 1548, amended bounding box limits."
2006881,18-10-2006,20-10-2006,Maciej Sieczka; Wroclaw University,Reinstate removed records for Poland,,,,Added former records 2172-75 as they had been in v6.10.2.
2006901,20-10-2006,23-10-2006,Nate Rudy; Blue Marble Geographics,Check truncation of British links,,,,"For UoM 9099 and 9300-02, amended remarks. For UoM 9300 and 9302, amended b and c to clarify their derivation. For UoM 9099, 9300 and 9302, added alias and abbreviation."
200691,22-9-2006,15-11-2006,Shawn Stanley; United Nations,Check GN7 polynomial for Spain method example,,9617,,"For method 9617, corrected example longitude calculation."
200694,30-8-2006,20-1-2007,Zamfir Pop; Fugro Chance,Clarify target CRS for Japan compound 3D tfms,,,,Deprecated tfms 1336-1436 and 1827. Added replacements 15596-15697.
200695,17-11-2006,17-11-2006,Reino Ruotsalainen; NLS,Add Finland transformation data.,,10099,,"In remarks, changed ""from KKJ to ETRS89 (1) (code 10098)"" to ""from KKJ to ETRS89 (2) (code 10098)""."
200696,17-11-2006,31-1-2007,APSG,Review applicability of Oblique Mercator formula to Madagascar,,,,"For proj 19911 and projCRS 29700, added ""approximation"" to name, added alias of previous name, amended scope, added remarks. Added proj 19861 and projCRS 29701.  For method 9813, changed name from Laborde Oblique Mercator to Laborde Madagascar, deleted remark, added formulae and example, amended information source."
200697,21-11-2006,28-11-2006,James Rapaport; Atkins,Correct Access form CS type control list.,,,,"In Coordinate System table, field COORD_SYS_TYPE, added 'vertical' to value list and amended description. (Historic type 'gravity-related' retained as allowable value to accommodate existing user data). For CS 6496-99 changed CS type from 'gravity-related' to 'vertical'. In edit/add coordinate system form, added 'vertical' to value list, changed 'multi-linear' to 'linear'. Help forms updated. (Edit/add Form now limited to current valid subtypes)."
2006971,24-11-2006,2-2-2007,Gerhard Sommer; Magistrat Wien,Add Austria data,,,,"Added proj 18001-09; projCRSs 31251-59 and 3416. For tfm 1619, amended tfm parameter dX from 577.3 to 577.326, dY from 90.1 to 90.129, dZ from 463.9 to 463.919 and dS from 2.42 to 2.4232 - see comment; added remarks to alias. For tfm 1618, in remarks referencing 1619 deleted ""but to lesser precision "". For ProjCRS 31287 added supersession remarks. For projCRSs 31284-86 changed name. For projCRSs 31288-90 changed name and added remarks."
2007005,11-1-2007,20-1-2007,Allison Gaylord; Nuna Technologies,Add Polar equal area systems,,9820,,"For method 9820, added formulae for polar aspect. Added area 3480, proj 17295-17300, CS 4462-67, projCRSs 3571-76."
2007013,29-1-2007,30-1-2007,Lander Erzeel; Eurotronics,Correct Lambert 1SP formula,,9801,,"In GN7-2, corrected formula for r'."
2007016,5-2-2007,6-2-2007,Norm Olsen; Mentor Software,Correct Iwo Jima area bounding longitude,,3200,,"For area 3200, changed right bounding longitude from 1412.36 deg to 141.36 deg."
200704,19-3-2007,4-12-2007,Mikael Rittri; Carmenta AB,Review Krovak projection description,,9819,,"For projection method 9819, changed parameters longitude, easting and northing at projection centre to longitude of origin, false easting and false northing respectively. Amended formulae."
2007044,21-3-2007,4-12-2007,Vladimír Cáp; MultiMedia Computer,Correct Oblique Mercator formula,,,,"For projection methods 9812 and 9815, in formulae corrected symbol in equation for longitude (lambda)."
2007045,21-3-2007,27-3-2007,Norm Berls; Geoquest,Check Laborde formula,,9813,,"For projection method 9813, corrected equation for q'."
2007049,23-3-2007,27-3-2007,Stefan Horvatin; softelec,Correct Albers Equal Area formula,,9822,,"For projection method 9822, corrected equations for alpha and beta'."
2007071,1-8-2007,1-8-2007,Melita Kennedy; ESRI,Correct method used by China Hong Kong transformation,,15842,,For tfm code 15842 changed operation method code from 9606 to 9603.
2007075,22-8-2007,14-3-2008,Melita Kennedy; ESRI,Check Canada Ontario data,,,,Added remarks to proj 19875 and projCRSs 3161-62.
2007076,23-8-2007,28-8-2007,Jens Kuehner; Vallon GmbH,Check CS used for Romania.,,,,Advised correspondent.
200801,16-2-2008,11-4-2008,David Burrows; ESRI,Clarify vertical offset convention documentation,,,,"For method 9616 amended formula. Foir methods 9661-65, amended formula and remarks. For coordinate operation parameter 8604, amended description. For coordinate operation parameter 8666, amended paramete name and description. For coordinate operation parameter 8732, changed parameter name from height difference file to vertical offset file. Deprecated tfms 5404-08, 5412 and 5414 and added replacements 5447-50, 5452 and 5454-55. Added tfms 5438, 5440-43, 5445-46. Deprecated CRSs 7412-13 and added replacements 7421-22. For CRSs 5600-10, 5701-03, 5705-06, 5709-13, 5716-99, 7400, 7404-07, 7409, 7411 and 7414-20, added ""height"" or ""depth"" to name and if relevant also to alias and abbreviation; for CRSs 5719, 5721, 5724-25, 5728-29, 5731-33, 5736-37, 5751-52, 5754, 5756-57, 5784, 5791 and 5794 also amended remarks. For Tfms 5400, 5402-03, 5409-11, 5413, 5415-17, 5419-22, 5424-33 and 5435-37 added ""height"" or ""depth"" to name and if relevant alias and abbreviation; amended remarks. For Tfms 10000-84, 15781 and 15596-15697 added ""height"" to name and if relevant alias and abbreviation. Added vertCRSs 5611-12."
2008011,6-3-2008,24-9-2008,Cristian Balint: Gea Cart SRL,Add S42 CRS for Romania and other East European countries,,,,"Deprecated areas 1357 and 1805, datum 6317, CRSs 2492-93, 4317, 28402-03 and 31700 and tfms 1097, 1287-89, 1292-93 and 1996. Added areas 3574-88, CRSs 3833-44 and tfms 15496-97 and 15995-99. For areas 1513-14, amended name, area of use and bounding box. For area 1793, added FSU to name and deleted Slovakia from area of use (used by CRSs 2494 and 28404). For datums 6178-79, amended name, changed alias naming system, added remarks and changed area code to 3574 (E Europe). For CRS 4178, changed area code from 1343 (E Germany) to 3574 (E Europe); added aliases and remarks. For CRS 4179, changed area code from 1192 (Poland) to 3574 (E Europe); added aliases and remarks. For CRS 4200, added alias. For datum 6284, amended name and changed area code to 2423 (FSU). For datum 6284 and CRS 4284, changed area code from 1357 (E Europe + FSU) to 2423 (FSU), added alias and remarks to CRS. For CRSs 2397-98, reversed name and alias, amended scope and remarks. For CRS 2399, reversed name and alias, changed area code, amended scope and remarks. For CRSs 3329-32, changed area code, amended scope and added remarks. For CRSs 3396-99 and 31466-69, reversed name and alias. For datum 6317, CRSs 4317 and 31600, and tfm 1995, in names changed 33 to 30 and made previous names aliases."
2008012,7-3-2008,12-3-2008,Melita Kennedy; ESRI,Correct Estonia and Lithuania transformations,,,,Deprecated tfms 5418 and 5434 and added replacements 5436-37.
2008014,10-3-2008,10-3-2008,Hermann Peifer,Correct LAEA example,,9820,,"In GN7-2 example, changed symbol beta_O' to beta'."
2008017,16-3-2008,11-8-2008,Jiaxun Chen; Nation Cheng Kung University,Add Taiwan data,,,,"Added areas 3562-63, datums 1025-26, proj 3818 and 3820, CRSs 3821-29, tfm 3830. For areas 1228 and 3315 amended area name. For ellipsoid 7050, changed name. For ellipsoid 7003, in remarks changed name of cross-referenced ellipsoid. For datum 6236, added ""1950"" to name, added alias and added realization epoch. For CRS 4236 and tfm 1152, added ""1950"" to name and added alias."
2008018,19-3-2008,20-3-2008,Christian Mueller; Statistik Austria,Add Austria tfm,,1618,,Advised correspondent.
2008027,4-4-2008,11-4-2008,Matt Amos; LINZ,Clarify NTv2 method reversibility,,,,"For coordinate operation methods 9613-15, 9633 and 9655, amended formula text. For method 9615 also added adiitional information source."
2008029,20-4-2008,14-7-2008,Oscar van Vlijmen,Correct Lambert Conic Conformal method formula,,9817,,"For method 9817, corrected equations for lat'."
2008041,21-5-2008,23-6-2008,Rick Burris; Openspirit,"Correct US Maine, Minnesota, Nebraska and West Virginia projCRS axis units",,,,"Deprecated proj 14733-34 and projCRSs 26814-15, 26819-26, 26830-37 and 26841-46. Added replacement proj 14735-36 and projCRSs 26847-70. For proj 14731-32, in remarks amended cross-referenced proj code. For CRSs 2802-03, 2810-12, 2819, 2857-58, 3557-58, 3594-96, 3606, 3693-94, 26983-84, 26991-93, 32104 and 32150-51, in remarks amended cross-referenced projCRS code."
200805,18-6-2008,20-6-2008,Rick Burris; Openspirit,Check Unit conversion factors,,,, Advised correspondent.
2008052,20-6-2008,23-6-2008,Ugur Algan; Volantice,Correct Argentina POSGAR ellipsoid,,6694,,"For datum 6694, changed ellipsoid code from 7019 (GRS 1980) to 7030 (WGS 84)."
2008068,30-6-2008,10-9-2008,Stephan Szyszkoski; Michigan Dept. of Natural Resources,Correct US Michigan Oblique Mercator parameter value,,,,Request withdrawn.
2008075,14-8-2008,14-8-2008,Melita Kennedy; ESRI,Correct China area spellings,,,,"Added area 3561;  amended tfm 15935 to use this. For area 3466 in name and description and for tfm 15936 in scope, changed spelling of Orduz to Ordos. For areas 3469 and 3470 made changes to area name and description."
2008088,9-9-2008,19-9-2008,Mikael Rittri; Carmenta AB via proj4 forum,Correct New Zealand Mercator 41,,,,Deprecated proj 19855 and projCRS 3752; added replacements proj 19843 and projCRS 3994. For method 9804 added remarks clarifying purpose of parameter latitude of natural origin.
2009011,10-2-2009,2-6-2009,Dior Siteke; SDG,Correct and add DR Congo data,,,,"Added areas 3609-14, 3617-24 and 3626-28; datum 1033, CRSs 4039-40, 4046, 4048-51and 4056-63; tfms 4064-68. Deprecated proj 17401-02 and projCRSs 3314-15, added replacements proj 3980-84, projCRSs 3985-89. For area 3147, amended north bounding latitude and west bounding longitude. For datum 6695 corrected latitude of datum origin and amended info source."
2009014,20-2-2009,2-6-2009,Jens Luthard; BKG,Update Germany CRS and transformation areas of validity,,,,"Added naming system 1025. For CRS 3043, added Eurogeographics and Germany alternative identifiers. For CRS 3044, added Eurogeographics and Germany alternative identifiers, in scope added reference to Mecklenburg. For CRS 3045, added Eurogeographics and Germany alternative identifiers, in scope added reference to Mecklenburg, in remarks added reference to Brandenburg. For CRS 25833, in remarks removed reference to Brandenburg and added those for ETRF. For area 2127, in description removed reference to Germany [impacts CRS 25833]. For areas 2860-62, changed name and area description.  For tfm 1775, changed area code from 3396 to 1343, added remarks regarding 2009 replacement of tfm 1674 for all former East Germany. For tfm 1778, amended remarks."
2009015,20-2-2009,2-6-2009,Mikael Rittri; Carmenta AB,Correct use of MGI in former Yugoslavia,,,,"Added datums 1031 and 1034, geodetic CRSs 3906 and 4073-75, tfms 4076-77. Deprecated projCRSs 2170, 3787, 31275-77 and 31279 and added replacements 3907-12. Deprecated tfms 1306, 1452-53, 1465, 1535, 1620-21, 1636-37, 1757, 1785, 1794-95, 2181-87, 2293, 2974, 3792, 3803-10, 8263, 8645 and 15981-92 and added replacements 3895-96, 3914-19, 3921-41 and 3951-66. Deprecated tfm 1795 without replacement. For datum 6312 and CRS 4312, changed area of use from Austria and former Yugoslavia to Austria, deleted Croatian and Slovene aliases. For datum 6805, added alias and remarks. For CRS 4805, deleted aliases and added remarks."
2009017,2-3-2009,2-6-2009,Mikael Rittri; Carmenta AB,Correct Krovak formula,,9819,,"For method 9819, corrected formula for southing, westing, r' and theta'. In example, made typographic corrections."
2009018,20-3-2009,2-6-2009,Michel Le Page; IRD,Change Morocco projection definition,,18131,,Advised correspondent.
2009023,31-3-2009,7-6-2009,Mikael Rittri; Carmenta AB,Correct Equidistant Cylindrical formula and parameters,,,,"Deprecated methods 9823 and 9842, projections 19846 and 19968 and projCRSs 3786 and 32663; added replacement methods 1028-29, proj 4085-86 and CRS 4087-88, For method 9834, added formula. For methods 1026 and 1027, in formula added comments regarding R. For method 1024, in formula made typographic corrections."
2009078,6-10-2009,29-10-2009,Phil Summerfield; ExxonMobil,Error in behaviour of Access database browse transformation form - some duplicates returned,,,,Advised correspondent. Note added to v7.2 readme file.
200908,6-10-2009,21-11-2014,Stefan Horvatin; softelec,Check peninsula Malaysia RSO ellipsoid definition,,,,Notified correspondent.
2009107,17-12-2009,30-3-2010,Oscar van Vlijmen,Amend TMSO method example,,9808,,GN7-2 updated.
2010005,20-1-2010,18-2-2010,Phil Summerfield; ExxonMobil,Remove carriage returns present in text (Access memo) fields,,,,"For area 2990, in description removed spurious carriage return. For tfm 1232, in scope removed spurious carriage return."
2010006,25-1-2010,31-3-2010,André Pinhal; University of Porto,Add Portugal data,,,,"Added areas 3670 and 3677-85, datum 1041, proj 5019-20, CRSs 5011-18, tfms 4905 and 5021-40. For proj 19969 and 19979 and CRSs 2188, 3061-63, 4182, 4663-65 and 20791, added remarks. For tfms 1992 and 1997, added replacement remarks. For tfms 1985-86, added remarks. For tfm 1149, amended scope. For areas 1301, 1314, 1344-45 and 2870, amended name and added remarks. For areas 2871-75 amended name."
2010029,5-3-2010,2-11-2010,Brady Callahan; Oregon Parks and Recreation Department,Remove Oregon non-standard CRSs,,,,Closed.
2010031,12-3-2010,30-3-2010,Andrey Kiselev; Scientific Research Center for Ecological Safety RAS,Add Russia transformation,,,,"Added tfms 5043-44. For tfms 1244, 1267 and 1281, amended remarks. For datum 6740, added remarks."
