CHANGE_ID,REPORT_DATE,DATE_CLOSED,REPORTER,REQUEST,TABLES_AFFECTED,CODES_AFFECTED,COMMENT,ACTION
2009.045,23-06-2009,01-07-2009,Wilbert Brink; Fugro,Amend North Sea transformation area of use,Area,2342 3284,Impacts transformation 1311.,"For area 2342, in area of use added Netherlands offshore. Deprecated area 3284."
2009.046,26-06-2009,01-07-2009,OGP,Amend Area of Use of Netherlands data,Area; Coordinate Operation,1275; 1044-47 1050-51,,"Amended definition of area ""Netherlands - onshore"" to include near-shore zone. Associated this area with coord. transformations 1044-47 and 1050-51."
2009.047,28-06-2009,30-06-2009,OGP,Correct DR Congo Katanga data,Coordinate Operation; Coordinate Reference System,3980; 3985,,Deprecated proj 3980 and projCRS 3985; added replacements 4416 and 4415.
2009.048,30-06-2009,30-06-2009,OGP,Version 7.1.2 registry interim release.,,,Registry only.,"Released change requests 2009.032, 2009.038 and 2009.047."
2009.049,01-07-2009,03-07-2009,OGP,Version 7.1.3 registry interim release.,,,Also updates registry export files which were unavailable after v7.1.2 interim release.,"Released change requests 2009.042, 2009.045 and 2009.046."
2009.05,03-07-2009,03-07-2009,OGP,Correct Denmark aliases,Coordinate Reference System,4099,,"For CRS 4099, associated naming system with aliases."
2009.051,03-07-2009,03-07-2009,OGP,Correct Hungary/Slovakia CRSs,Coordinate Reference System,3331-32 3842-43,,"Deprecated CRSs 3842-43 and added replacements 4417 and 4434. For CRSs 3331 and 3332, amended codes in cross-referencing remarks."
2009.052,03-07-2009,03-07-2009,OGP,Version 7.1.4 registry interim release.,,,Registry only.,Released change requests 2009.050 and 2009.051.
2009.053,03-07-2009,04-07-2009,OGP,Correct remarks in Hungary/Slovakis CRSs,Coordinate Reference System,3841 4417 4434,,"For CRSs 3841, 4417 and 4434, in remarks corrected name of replaced record."
2009.054,03-07-2009,04-07-2009,OGP,Version 7.1.5 registry interim release.,,,Registry only.,Released change request 2009.053.
2009.055,05-07-2009,22-07-2009,James Rapaport; SeaZone,Remove duplication in UK datum scope,Datum,6277,,"For datum 6277, in scope removed duplicate entries."
2009.056,10-07-2009,22-07-2009,OGP,Correct name of European area,Area,2130,,"For area 2130, in name corrected 0ø to 30øE."
2009.057,14-07-2009,29-07-2009,OGP,Check Michigan TM zone boundaries.,Area; Coordinate Operation; Coordinate Reference System,1720-22; 12103; 26803,See change request 2005.240 which these actions override. Changes to area 1720 impacts proj 12101 and projCRS 26801. Changes to area 1721 impacts proj 12102 and projCRS 26802.,"For area 1722, added deprecation trail and replacement 3652. For area 1720, amended area of use and north and south bounding latitudes. For area 1721, amended area of use and north bounding latitude and east bounding longitude. For proj 12103 and projCRS 26803, changed area code from 1723 to 3652."
2009.058,17-07-2009,24-11-2009,Jeff Huber; RoQC DM,Registry Oracle export file has syntax errors in table creates and duplicate keys,,,,Fixed in v1.2.7 release.
2009.059,21-07-2009,22-07-2009,Andrew de Klerk; Quartex,Add South Africa Grid System definitions to Proj.4.,,,"The reason why there is no definition for the South African grid system (or SW African system) is that, unlike the EPSG dataset, Proj.4 currently does not support the South-orientated Transverse Mercator projection method.",Advised correspondent to contact Proj.4 administration.
2009.06,21-07-2009,22-07-2009,OGP,Add missing deprecation trails.,Area,1357 1805,See change request 2008.011.,"For areas 1357 and 1805, added deprecation trails."
2009.061,22-07-2009,22-07-2009,OGP,Version 7.1.6 registry interim release.,,,Registry only.,"Released change requests 2009.055, 2009.056, 2009.059 and 2009.060."
2009.062,24-07-2009,29-10-2009,Andrew de Klerk; Quartex,Add South Africa grids as a standard TM projection,,,"Request rejected. Although the work-around suggested does work in South Africa, it does not work for a general SOTM case where there are non-zero values of FE. OGP recomends implementation of full SOTM method.",Advised correspondent.
2009.063,24-07-2009,29-07-2009,OGP,Correct area records,Area,1194 1253-54 1335 1349 1992 2030 2032 2038 2116 2251 3329,,"For area 1992, in area of use description changed 180ø to 180øE. For area 2116, in name changed ""168øE to 168øE"" to ""168øE to 174øE"". For areas 1194, 1253 and 1254, amended bounding box coordinates. For areas 1335 and 2251 amended name, area of use description, bounding box coordinates and added remarks. For areas 2030 and 2032, in area of use description deleted Puerto Rico. For area 2038, in area of use description added Puerto Rico and amended references to Virgin Islands. For area 1349, in area of use description added Puerto Rico and amended references to Virgin Islands. For area 3329, in area of use description added island names."
2009.064,26-07-2009,05-09-2009,OGP,Update Virgin Island data,Area; Coordinate Reference System; Coordinate Operation,1350 1511 3420; 2866 3920 3991-92 26920; 1495 1731 8481 8583,See change requests 2009.044 and  2009.063 for amendments to areas 1337 and 1335 respectively.,"For area 1350, added Puerto Rico and Virgin Islands: amended area of use description and bounding box values [impacts NAD83]. For area 1511, added Puerto Rico and US Virgin Islands: amended name, area of use description and bounding box values [impacts NAD83(NSRS2007)]. For area 3420, added British Virgin Islands: amended area of use description and bounding box values [impacts NAD83 / UTM zone 20]. Added CRS 4437. For CRS 2866, in remarks added replacement cross-reference. For CRSs 3920 and 3991-92 [projCRSs based on Puerto Rico datum], amended area code from 1253, 1194 and 1254 respectively (onshore and offshore) to 3329, 3294 and 3330 respectively (onshore). For CRSs 3920 and 26920, added remarks regarding replacement. Added area 3634. Deprecated tfm 8481 and added replacement 4435. For tfm 8583, changed area code from 1335 to 3634 [removes BVI from NADCON tfms, limits applicability to onshore] and in remarks amended cross-referencing code. For tfms 1495 and 1731, changed area code from 1335 to 2251 [removes BVI from NADCON tfms]."
2009.065,29-07-2009,29-07-2009,OGP,Version 7.1.7 registry interim release.,,,Registry only.,"Released change requests 2009.044, 2009.057 and 2009.063."
2009.067,21-08-2009,05-09-2009,Norm Olsen; Geoquest and Sam Knight; Blue Marble,"Correct US State Plane projection parameters (PA, NY, SD)",Coordinate Operation; Coordinate Reference System,13104 13702; 3454 32018 32029 32134,,"Deprecated proj 13104 and 13702 and projCRSs  3454, 32018 and 32029; added replacement proj 4436 and 4454 and replacement projCRSs 4455-57. For projCRS 32134, in remarks amended CRS code cross reference from 3454 to 4457."
2009.068,03-09-2009,05-09-2009,Jim Dunn; BlueMarble Geographics,Correct US transformation,Coordinate Operation,15930,,Deprecated tfm 15930 and added replacement 4461.
2009.069,03-09-2009,12-11-2009,Luci Knight; Geoscience Australia,Add Australia data,,,,"Added proj 4460 and projCRS 4462. For CRS 3112, added abbreviation and remarks. For proj 17362, added abbreviation and remarks."
2009.07,05-09-2009,05-09-2009,OGP,Version 7.1.8 registry interim release.,,,Registry only.,"Released change requests 2009.064, 2009.067 and 2009.068."
2009.071,08-09-2009,25-11-2009,Andreas Gerschwitz;,Add Germany Schleswig-Holstein data,,,,"Added areas 3636, 3643 and 3644, naming system 1027, proj 4648, projCRS 4647, parameter 1024, method 1036, tfms 4649-50."
2009.072,02-10-2009,29-10-2009,Gilles Troispoux; CERTU,Add France Mayotte and St Pierre and Miquelon systems,,,,"Added datums 1036-38, CRSs 4463 and 4465-75 and tfms 4290 and 4476-78. For datums 6632 and 6638 and CRSs 2980, 2987, 4632 and 4638, in remarks added replacement comments."
2009.073,02-10-2009,24-11-2009,OGP,Correct France Guadeloupe and Martinique data,Datum; Coordinate Reference System; Coordinate Operation,6640; 4972-73 4640 2989; 1934 10004-05 15488-92,Ellipsoid should be GRS 1980 rather than WGS 84.,"Deprecated datum 6640, CRSs 4972-73, 4640 and 2989 and transformations 1934, 10004-05 and 15488-92; added replacement datum 1047, CRSs 4556-59 and transformations 4560-67. For datums 6621-22 and 6625 and CRSs 4621-22, 4625, 2969-70 and 2973, in remarks amended cross-referenced code."
2009.074,05-10-2009,24-11-2009,Mikael Rittri; Carmenta AB,Correct authalic sphere formula in GN7-2,,,Formula optionally referenced by equal area spherical projection methods codes 1027 and 9834.,GN7-2 table 1.3 corrected.
2009.075,06-10-2009,29-10-2009,Phil Summerfield; ExxonMobil,Check War Office ellipsoid parameter values,Ellipsoid,7029,,Added remarks.
2009.078,06-10-2009,29-10-2009,Phil Summerfield; ExxonMobil,Error in behaviour of Access database browse transformation form - some duplicates returned,Coordinate Operation,1026 1236 1297 1312 1450 1683 8047,"OGP recognises the problem exists in Access v97 but as v2000 is now the distribution vehicle and this does not exhibit the problem, no remedial action taken.",Advised correspondent. Note added to v7.2 readme file.
2009.079,06-10-2009,21-07-2013,OGP,"For deprecated Mauritania data, provide clearer reason for deprecation",Change; Datum; Coordinate reference system; Coordinate operation,2005.580; 6681; 4681 3103-05; 10095-97,Associations between this change request and the entities listed in codes affected have not been created.,"For deprecation trail codes 1038-50, amended reason for deprecation. For change request 2005.580, in codes affected added missing CRS codes."
2009.08,06-10-2009,21-11-2014,Stefan Horvatin; softelec,Check peninsula Malaysia RSO ellipsoid definition,Coordinate Reference System,3167-68,The GDM 2000 Technical Manual example uses the Everest 1830 Modified ellipsoid for the old Malaya RSO. But colonial British documentation clearly shows that for the RSO projection the yard/metre conversion factor adopted was 0.914398 exactly.,Notified correspondent.
2009.081,13-10-2009,29-10-2009,Matt Amos; LINZ,Add New Zealand vertical data,,,,"Added datums 1039-40, CRSs 4440 and 4458, method 1030, transformations 4441-4453 and 4459."
2009.082,16-10-2009,12-11-2009,Phil Summerfield; Exxon Mobil,Provide feedback that change request submission has been successful,,,,Upgraded web site functionallity.
2009.083,23-10-2009,24-11-2009,OGP,Distinguish between application of geocentric transformation methods to different subtypes of geodetic CRS,Coordinate Operation Method; Coordinate Operation,9603 9606-07 9636; 1935-1946 15698,Changes to methods allow for distinction to be made between application to different subtypes of geodetic CRS.,"For methods 9603, 9606, 9607 and 9636, amended name, alias, formula and example. Added methods 1031-35 and 1037-39. Deprecated tfms 1935-1946 and 15698 and added replacements 4590-99."
2009.084,23-10-2009,24-11-2009,Yu Guang Wu,Add China system 2000 data,Coordinate Reference System; Datum; Ellipsoid,4214 4610 2365-66; 6214 6610; 7049,,"Added ellipsoid 1024, datum 1043, Geodetic CRSs 4479-80 and 4490, Projected CRSs 4491-4554. For CRSs 4214 and 4610 added information source and remarks. For datums 6214 and 6610, added origin description, information source and remarks. For CRS 4214 and Datum 6214, amended area of use from offshore and onshore to onshore. For ellipsoid 7049 amended name and information source, added old name as an alias. For projCRS 2365, corrected alias and cross-referencing remarks."
2009.085,23-10-2009,24-11-2009,Ricardo Salustio; Ministry of Infrastructure and Transport,Add Cape Verde data,,,,"Added coordinate system 1024, projection 4825 and projCRS 4826."
2009.087,28-10-2009,24-11-2009,OGP,Update Mexico's ITRF-based systems to match the ITRF & SIRGAS realizations as documented by INEGI and IGBE,Datum; Coordinate Reference System,6267 6674; 26711-26716 31965-31970 4267 4674 4988-89,,"Added areas 3633 and 3635, naming system 1028, datum 1042, geodetic CRSs 4481-83, projCRSs 4484-89, tfm 4832. For datums 6267 and 6674, geodetic CRSs 4267, 4674, 4988-4989, projCRSs 26711-16 and 31965-70, added replacement remarks."
2009.088,29-10-2009,29-10-2009,OGP,Version 7.1.9 registry interim release.,,,Registry only.,"Released change requests 2009.062, 2009.072, 2009.075, 2009.078 and 2009.081."
2009.089,29-10-2009,12-11-2009,OGP,Add NZ vertical CRS alias,Coordinate Reference System,4458,Missed from change request 2009.081.,
2009.09,29-10-2009,30-10-2009,OGP,Version 7.1.10 registry interim release.,,,Same registry data as in v7.1.9; release generated to check export to Oracle/Access.,Registry software v 1.2.6 installed.
2009.091,31-10-2009,02-11-2010,Phil Summerfield; ExxonMobil,Clarify remarks in Palestine projections,Area; Coordinate operation; Coordinate Reference System,2603 2896-97; 18201-03; 28191-93,,"For areas 2603, 2896 and 2897, amended area of use description (removed regional text intended only for name field). For Coordinate Operations 18201 and 18202, added information source and amended remarks. For Coordinate Operation 18203, amended remarks. For CRSs 28191-92 added information source and remarks. For CRS 28193 amended remarks."
2009.092,01-11-2009,24-11-2009,OGP,Add China New Beijing data,Coordinate reference system,2333,,"Added Datum 1045, GeogCRS 4555 and projCRSs 4568-89, 4652-56, 4766-99, 4800, 4812 and 4822. For CRS 2333, corrected alias naming system."
2009.093,01-11-2009,01-11-2009,OGP,Version 7.1.11 registry interim release.,,,Same registry data as in v7.1.9; release generated to check export to Oracle/Access.,Registry only. Registry script run.
2009.094,03-11-2009,31-03-2010,Phil Summerfield; Exxon Mobil,Review consistency of Argentina projCRS names,Coordinate Reference System,2081-83 4160-61 4254 22171-77 22181-87,,"For CRSs 4160-61, 4254, 22171-77 and 22181-87, added alias. For CRSs 2081 and 2083, transposed name and abbreviation. For CRS 2082, amended name and abbreviation, added alias."
2009.095,10-11-2009,24-11-2009,Mikael Rittri; Carmenta AB,Correct Slovakia transformations,Coordinate Operation,1624-25,,"Deprecated tfms 1624-25, added replacements 4827-29."
2009.096,12-11-2009,24-11-2009,OGP,Add UK vertical data,Coordinate operation,5433,,Deprecated tfm 5433 and added replacement 4651.
